class name;;Method name;;number of detected pattern
java.awt.GridBagLayout;;setConstraints;;1
java.awt.GridBagLayout;;preInitMaximumArraySizes;;1
java.awt.GridBagLayout;;GetLayoutInfo;;1
java.awt.GridBagLayout;;calculateBaseline;;3
java.awt.GridBagLayout;;AdjustForGravity;;2
java.awt.GridBagLayout;;alignOnBaseline;;2
java.awt.GridBagLayout;;alignAboveBaseline;;2
java.awt.GridBagLayout;;alignBelowBaseline;;2
java.awt.GridBagLayout;;centerVertically;;2
java.awt.GridBagLayout;;GetMinSize;;2
java.awt.GridBagLayout;;ArrangeGrid;;1
java.awt.GridLayout;;preferredLayoutSize;;1
java.awt.GridLayout;;minimumLayoutSize;;1
java.awt.GridLayout;;layoutContainer;;1
java.awt.image.AreaAveragingScaleFilter;;accumPixels;;1
java.awt.image.ImageFilter;;setProperties;;1
java.awt.image.ImageFilter;;resendTopDownLeftRight;;1
java.awt.image.ReplicateScaleFilter;;setProperties;;1
java.awt.image.ReplicateScaleFilter;;setPixels;;1
java.awt.image.ReplicateScaleFilter;;setPixels;;1
java.awt.MultipleGradientPaint;;<init>;;5
java.awt.LinearGradientPaintContext;;<init>;;2
java.awt.LinearGradientPaintContext;;fillRaster;;1
java.awt.MultipleGradientPaintContext;;<init>;;5
java.awt.MultipleGradientPaintContext;;calculateLookupData;;1
java.awt.MultipleGradientPaintContext;;calculateSingleArrayGradient;;1
java.awt.MultipleGradientPaintContext;;calculateMultipleArrayGradient;;1
java.awt.MultipleGradientPaintContext;;interpolate;;1
java.awt.MultipleGradientPaintContext;;getCachedRaster;;1
java.awt.MultipleGradientPaintContext;;putCachedRaster;;1
java.awt.MouseInfo;;areScreenDevicesIndependent;;1
java.awt.image.SinglePixelPackedSampleModel;;<init>;;1
java.awt.image.SinglePixelPackedSampleModel;;createSubsetSampleModel;;1
java.awt.image.SinglePixelPackedSampleModel;;getDataElements;;1
java.awt.image.SinglePixelPackedSampleModel;;getPixel;;1
java.awt.image.SinglePixelPackedSampleModel;;getPixels;;1
java.awt.image.SinglePixelPackedSampleModel;;getSample;;1
java.awt.image.SinglePixelPackedSampleModel;;getSamples;;1
java.awt.image.SinglePixelPackedSampleModel;;setDataElements;;1
java.awt.image.SinglePixelPackedSampleModel;;setPixel;;2
java.awt.image.SinglePixelPackedSampleModel;;setPixels;;2
java.awt.image.SinglePixelPackedSampleModel;;setSample;;1
java.awt.image.SinglePixelPackedSampleModel;;setSamples;;2
java.awt.RadialGradientPaint;;<init>;;2
java.awt.RadialGradientPaint;;<init>;;1
java.awt.RadialGradientPaint;;createGradientTransform;;1
java.awt.RadialGradientPaintContext;;simpleNonCyclicFillRaster;;1
java.awt.RadialGradientPaintContext;;cyclicCircularGradientFillRaster;;1
java.awt.ScrollPaneAdjustable;;access$000;;1
java.awt.SplashScreen;;setImageURL;;1
java.awt.TexturePaint;;<init>;;1
java.awt.TexturePaintContext;;getContext;;3
java.awt.TexturePaintContext;;isFilterableICM;;1
java.awt.TexturePaintContext;;isFilterableDCM;;1
java.awt.TexturePaintContext;;<init>;;1
java.awt.TexturePaintContext;;makeRaster;;1
java.awt.TexturePaintContext;;makeByteRaster;;1
java.awt.TexturePaintContext;;blend;;1
java.awt.image.ComponentSampleModel;;<init>;;1
java.awt.image.ComponentSampleModel;;<init>;;2
java.awt.image.ComponentSampleModel;;orderBands;;1
java.awt.image.ComponentSampleModel;;createSubsetSampleModel;;1
java.awt.image.ComponentSampleModel;;getDataElements;;1
java.awt.image.ComponentSampleModel;;getPixel;;1
java.awt.image.ComponentSampleModel;;getPixels;;1
java.awt.image.ComponentSampleModel;;getSample;;1
java.awt.image.ComponentSampleModel;;getSampleFloat;;1
java.awt.image.ComponentSampleModel;;getSampleDouble;;1
java.awt.image.ComponentSampleModel;;getSamples;;1
java.awt.image.ComponentSampleModel;;setDataElements;;1
java.awt.image.ComponentSampleModel;;setPixel;;2
java.awt.image.ComponentSampleModel;;setPixels;;2
java.awt.image.ComponentSampleModel;;setSample;;1
java.awt.image.ComponentSampleModel;;setSample;;1
java.awt.image.ComponentSampleModel;;setSample;;1
java.awt.image.ComponentSampleModel;;setSamples;;2
java.awt.datatransfer.DataFlavor;;tryToLoadClass;;1
java.awt.datatransfer.DataFlavor;;<init>;;3
java.awt.datatransfer.DataFlavor;;<init>;;1
java.awt.datatransfer.DataFlavor;;<init>;;1
java.awt.datatransfer.DataFlavor;;<init>;;1
java.awt.datatransfer.DataFlavor;;<init>;;1
java.awt.datatransfer.DataFlavor;;initialize;;1
java.awt.datatransfer.DataFlavor;;getReaderForText;;1
java.awt.datatransfer.DataFlavor;;getParameter;;1
java.awt.datatransfer.DataFlavor;;isMimeTypeEqual;;1
java.awt.datatransfer.DataFlavor;;isMimeTypeEqual;;1
java.awt.datatransfer.DataFlavor;;writeExternal;;1
java.awt.datatransfer.DataFlavor;;readExternal;;1
java.awt.color.ICC_Profile;;getProfileDataFromStream;;1
java.awt.color.ICC_Profile;;getDeferredInstance;;1
java.awt.color.ICC_Profile;;write;;1
java.awt.color.ICC_Profile;;intFromBigEndian;;1
java.awt.color.ICC_Profile;;intToBigEndian;;1
java.awt.color.ICC_Profile;;shortFromBigEndian;;1
java.awt.color.ICC_Profile;;shortToBigEndian;;1
java.awt.color.ICC_Profile;;isChildOf;;1
java.awt.color.ICC_Profile;;writeObject;;1
java.awt.color.ICC_Profile;;readObject;;1
java.awt.datatransfer.MimeType;;<init>;;3
java.awt.datatransfer.MimeType;;equals;;1
java.awt.datatransfer.MimeType;;parse;;1
java.awt.datatransfer.MimeType;;writeExternal;;1
java.awt.datatransfer.MimeType;;readExternal;;1
java.awt.datatransfer.MimeType;;isValidToken;;1
java.awt.datatransfer.MimeTypeParameterList;;equals;;1
java.awt.datatransfer.MimeTypeParameterList;;parse;;1
java.awt.datatransfer.MimeTypeParameterList;;get;;1
java.awt.datatransfer.MimeTypeParameterList;;set;;1
java.awt.datatransfer.MimeTypeParameterList;;remove;;1
java.awt.datatransfer.MimeTypeParameterList;;skipWhiteSpace;;1
java.awt.datatransfer.MimeTypeParameterList;;quote;;1
java.awt.datatransfer.MimeTypeParameterList;;unquote;;1
java.awt.datatransfer.StringSelection;;isDataFlavorSupported;;1
java.awt.datatransfer.StringSelection;;getTransferData;;1
java.awt.datatransfer.SystemFlavorMap;;parseAndStoreReader;;1
java.awt.datatransfer.SystemFlavorMap;;continueLine;;1
java.awt.datatransfer.SystemFlavorMap;;loadConvert;;1
java.awt.datatransfer.SystemFlavorMap;;store;;1
java.awt.datatransfer.SystemFlavorMap;;decodeJavaMIMEType;;1
java.awt.font.ImageGraphicAttribute;;<init>;;1
java.awt.font.ImageGraphicAttribute;;draw;;1
java.awt.font.LineBreakMeasurer;;<init>;;1
java.awt.font.LineBreakMeasurer;;insertChar;;1
java.awt.font.LineBreakMeasurer;;deleteChar;;1
java.awt.font.TextMeasurer;;initAll;;1
java.awt.font.TextMeasurer;;insertChar;;1
java.awt.font.TextMeasurer;;deleteChar;;1
java.awt.font.StyledParagraph;;<init>;;1
java.awt.font.StyledParagraph;;insertInto;;1
java.awt.font.StyledParagraph;;insertChar;;2
java.awt.font.StyledParagraph;;deleteFrom;;1
java.awt.font.StyledParagraph;;deleteChar;;2
java.awt.font.StyledParagraph;;findRunContaining;;1
java.awt.font.StyledParagraph;;addToVector;;2
java.awt.font.StyledParagraph;;addInputMethodAttrs;;1
java.awt.font.StyledParagraph;;getGraphicOrFont;;1
java.awt.font.ShapeGraphicAttribute;;draw;;1
java.awt.font.TextJustifier;;<init>;;1
java.awt.geom.Arc2D;;setArc;;2
java.awt.geom.Arc2D;;setArc;;1
java.awt.geom.Arc2D;;setArc;;1
java.awt.geom.Arc2D;;setArcByTangent;;3
java.awt.geom.Arc2D;;setAngleStart;;1
java.awt.geom.Arc2D;;setAngles;;2
java.awt.geom.Arc2D;;contains;;1
java.awt.geom.Arc2D;;equals;;1
java.awt.geom.ArcIterator;;<init>;;1
java.awt.geom.ArcIterator;;currentSegment;;1
java.awt.geom.ArcIterator;;currentSegment;;1
java.awt.geom.Area;;<init>;;1
java.awt.geom.Area;;pathToCurves;;1
java.awt.geom.Area;;add;;1
java.awt.geom.Area;;subtract;;1
java.awt.geom.Area;;intersect;;1
java.awt.geom.Area;;exclusiveOr;;1
java.awt.geom.Area;;transform;;1
java.awt.geom.Area;;contains;;1
java.awt.geom.Area;;contains;;1
java.awt.geom.Area;;intersects;;1
java.awt.geom.FlatteningPathIterator;;currentSegment;;1
java.awt.geom.FlatteningPathIterator;;currentSegment;;1
java.awt.geom.CubicCurve2D;;setCurve;;1
java.awt.geom.CubicCurve2D;;setCurve;;4
java.awt.geom.CubicCurve2D;;setCurve;;1
java.awt.geom.CubicCurve2D;;setCurve;;1
java.awt.geom.CubicCurve2D;;getFlatnessSq;;1
java.awt.geom.CubicCurve2D;;getFlatness;;1
java.awt.geom.CubicCurve2D;;subdivide;;1
java.awt.geom.CubicCurve2D;;subdivide;;1
java.awt.geom.CubicCurve2D;;solveCubic;;2
java.awt.geom.CubicCurve2D;;fixRoots;;2
java.awt.geom.CubicCurve2D;;refineRootWithHint;;1
java.awt.geom.CubicCurve2D;;solveEqn;;1
java.awt.geom.CubicCurve2D;;getRootUpperBound;;1
java.awt.geom.CubicCurve2D;;contains;;1
java.awt.geom.CubicCurve2D;;intersects;;1
java.awt.geom.CubicCurve2D;;contains;;1
java.awt.geom.QuadCurve2D;;setCurve;;1
java.awt.geom.QuadCurve2D;;setCurve;;3
java.awt.geom.QuadCurve2D;;setCurve;;1
java.awt.geom.QuadCurve2D;;setCurve;;1
java.awt.geom.QuadCurve2D;;getFlatnessSq;;1
java.awt.geom.QuadCurve2D;;getFlatness;;1
java.awt.geom.QuadCurve2D;;subdivide;;1
java.awt.geom.QuadCurve2D;;subdivide;;1
java.awt.geom.QuadCurve2D;;solveQuadratic;;2
java.awt.geom.QuadCurve2D;;contains;;1
java.awt.geom.QuadCurve2D;;fillEqn;;1
java.awt.geom.QuadCurve2D;;evalQuadratic;;1
java.awt.geom.QuadCurve2D;;intersects;;1
java.awt.geom.QuadCurve2D;;contains;;1
java.awt.geom.CubicIterator;;currentSegment;;1
java.awt.geom.CubicIterator;;currentSegment;;1
java.awt.geom.Ellipse2D;;equals;;1
java.awt.geom.EllipseIterator;;<init>;;1
java.awt.geom.EllipseIterator;;currentSegment;;1
java.awt.geom.EllipseIterator;;currentSegment;;1
java.awt.geom.LineIterator;;currentSegment;;1
java.awt.geom.LineIterator;;currentSegment;;1
java.awt.geom.QuadIterator;;currentSegment;;1
java.awt.geom.QuadIterator;;currentSegment;;1
java.awt.geom.RectIterator;;<init>;;1
java.awt.geom.RectIterator;;currentSegment;;1
java.awt.geom.RectIterator;;currentSegment;;1
java.awt.geom.RoundRectangle2D;;setRoundRect;;1
java.awt.geom.RoundRectangle2D;;equals;;1
java.awt.geom.RoundRectIterator;;<init>;;1
java.awt.geom.RoundRectIterator;;currentSegment;;1
java.awt.geom.RoundRectIterator;;currentSegment;;1
java.awt.image.AffineTransformOp;;<init>;;1
java.awt.image.AffineTransformOp;;<init>;;1
java.awt.image.AffineTransformOp;;filter;;2
java.awt.image.AffineTransformOp;;filter;;2
java.awt.image.AffineTransformOp;;getBounds2D;;1
java.awt.image.AffineTransformOp;;getBounds2D;;1
java.awt.image.AffineTransformOp;;createCompatibleDestImage;;1
java.awt.image.AffineTransformOp;;createCompatibleDestRaster;;1
java.awt.image.AffineTransformOp;;validateTransform;;1
java.awt.image.ColorConvertOp;;<init>;;1
java.awt.image.ColorConvertOp;;<init>;;1
java.awt.image.ColorConvertOp;;filter;;1
java.awt.image.ColorConvertOp;;ICCBIFilter;;4
java.awt.image.ColorConvertOp;;filter;;2
java.awt.image.ColorConvertOp;;getBounds2D;;1
java.awt.image.ColorConvertOp;;getBounds2D;;1
java.awt.image.ColorConvertOp;;createCompatibleDestImage;;2
java.awt.image.ColorConvertOp;;createCompatibleDestRaster;;1
java.awt.image.ColorConvertOp;;getPoint2D;;1
java.awt.image.ColorConvertOp;;getRenderingIntent;;1
java.awt.image.ColorConvertOp;;nonICCBIFilter;;4
java.awt.image.ColorConvertOp;;nonICCRasterFilter;;2
java.awt.image.ColorConvertOp;;getMinMaxValsFromProfiles;;2
java.awt.image.ColorConvertOp;;setMinMax;;2
java.awt.image.ColorConvertOp;;getMinMaxValsFromColorSpaces;;2
java.awt.image.BandCombineOp;;<init>;;1
java.awt.image.BandCombineOp;;filter;;2
java.awt.image.BandCombineOp;;getBounds2D;;1
java.awt.image.BandCombineOp;;createCompatibleDestRaster;;1
java.awt.image.BandCombineOp;;getPoint2D;;1
java.awt.image.BandedSampleModel;;createSubsetSampleModel;;1
java.awt.image.BandedSampleModel;;getDataElements;;1
java.awt.image.BandedSampleModel;;getPixel;;1
java.awt.image.BandedSampleModel;;getPixels;;1
java.awt.image.BandedSampleModel;;getSample;;1
java.awt.image.BandedSampleModel;;getSampleFloat;;1
java.awt.image.BandedSampleModel;;getSampleDouble;;1
java.awt.image.BandedSampleModel;;getSamples;;1
java.awt.image.BandedSampleModel;;setDataElements;;1
java.awt.image.BandedSampleModel;;setPixel;;2
java.awt.image.BandedSampleModel;;setPixels;;2
java.awt.image.BandedSampleModel;;setSample;;1
java.awt.image.BandedSampleModel;;setSample;;1
java.awt.image.BandedSampleModel;;setSample;;1
java.awt.image.BandedSampleModel;;setSamples;;2
java.awt.image.DataBufferDouble;;<init>;;1
java.awt.image.DataBufferDouble;;<init>;;1
java.awt.image.DataBufferShort;;<init>;;1
java.awt.image.DataBufferShort;;<init>;;1
java.awt.image.DataBufferFloat;;<init>;;1
java.awt.image.DataBufferFloat;;<init>;;1
java.awt.image.ComponentColorModel;;bitsHelper;;1
java.awt.image.ComponentColorModel;;bitsArrayHelper;;1
java.awt.image.ComponentColorModel;;getDataElement;;1
java.awt.image.ComponentColorModel;;getDataElements;;1
java.awt.image.ComponentColorModel;;getDataElements;;1
java.awt.image.ComponentColorModel;;coerceData;;1
java.awt.image.ComponentColorModel;;isCompatibleRaster;;1
java.awt.image.ComponentColorModel;;isCompatibleSampleModel;;1
java.awt.image.ComponentColorModel;;getAlphaRaster;;1
java.awt.image.ComponentColorModel;;equals;;1
java.awt.image.PixelInterleavedSampleModel;;<init>;;1
java.awt.image.PixelInterleavedSampleModel;;createSubsetSampleModel;;1
java.awt.image.BufferedImageFilter;;<init>;;1
java.awt.image.BufferedImageFilter;;setPixels;;2
java.awt.image.BufferedImageFilter;;setPixels;;2
java.awt.image.ByteLookupTable;;<init>;;1
java.awt.image.ByteLookupTable;;lookupPixel;;1
java.awt.image.ByteLookupTable;;lookupPixel;;1
java.awt.image.ConvolveOp;;filter;;2
java.awt.image.ConvolveOp;;filter;;1
java.awt.image.ConvolveOp;;createCompatibleDestImage;;2
java.awt.image.ConvolveOp;;createCompatibleDestRaster;;1
java.awt.image.ConvolveOp;;getBounds2D;;1
java.awt.image.ConvolveOp;;getBounds2D;;1
java.awt.image.ConvolveOp;;getPoint2D;;1
java.awt.image.CropImageFilter;;setProperties;;1
java.awt.image.MultiPixelPackedSampleModel;;getSample;;1
java.awt.image.MultiPixelPackedSampleModel;;setSample;;1
java.awt.image.MultiPixelPackedSampleModel;;getDataElements;;1
java.awt.image.MultiPixelPackedSampleModel;;getPixel;;1
java.awt.image.MultiPixelPackedSampleModel;;setDataElements;;1
java.awt.image.MultiPixelPackedSampleModel;;setPixel;;2
java.awt.image.LookupOp;;filter;;2
java.awt.image.LookupOp;;filter;;2
java.awt.image.LookupOp;;getBounds2D;;1
java.awt.image.LookupOp;;getBounds2D;;1
java.awt.image.LookupOp;;createCompatibleDestImage;;1
java.awt.image.LookupOp;;createCompatibleDestRaster;;1
java.awt.image.LookupOp;;getPoint2D;;1
java.awt.image.LookupOp;;byteFilter;;3
java.awt.image.LookupOp;;shortFilter;;3
java.awt.image.ShortLookupTable;;<init>;;1
java.awt.image.ShortLookupTable;;lookupPixel;;1
java.awt.image.ShortLookupTable;;lookupPixel;;1
java.awt.image.MemoryImageSource;;addConsumer;;1
java.awt.image.MemoryImageSource;;initConsumer;;1
java.awt.image.MemoryImageSource;;sendPixels;;1
java.awt.image.PixelGrabber;;<init>;;1
java.awt.image.PixelGrabber;;<init>;;1
java.awt.image.PixelGrabber;;setPixels;;2
java.awt.image.PixelGrabber;;setPixels;;2
java.awt.image.RescaleOp;;<init>;;2
java.awt.image.RescaleOp;;createByteLut;;2
java.awt.image.RescaleOp;;createShortLut;;2
java.awt.image.RescaleOp;;canUseLookup;;2
java.awt.image.RescaleOp;;filter;;2
java.awt.image.RescaleOp;;filter;;2
java.awt.image.RescaleOp;;getBounds2D;;1
java.awt.image.RescaleOp;;getBounds2D;;1
java.awt.image.RescaleOp;;createCompatibleDestImage;;1
java.awt.image.RescaleOp;;createCompatibleDestRaster;;1
java.awt.image.RescaleOp;;getPoint2D;;1
java.awt.image.RGBImageFilter;;filterIndexColorModel;;1
java.awt.image.RGBImageFilter;;filterRGBPixels;;1
java.awt.image.RGBImageFilter;;setPixels;;2
java.awt.image.RGBImageFilter;;setPixels;;2
java.awt.image.renderable.RenderableImageOp;;<init>;;1
java.awt.image.renderable.RenderableImageOp;;setParameterBlock;;1
java.awt.print.Book;;setPage;;2
java.awt.print.PageFormat;;setPaper;;1
java.awt.print.PrinterJob;;printDialog;;1
java.awt.print.PrinterJob;;pageDialog;;1
