class name;;Method name;;method Declaration;;number of detected pattern
java.lang.invoke.FilterGeneric;;targetType;;static java.lang.invoke.MethodType targetType(java.lang.invoke.MethodType, java.lang.invoke.FilterGeneric$Kind, int, java.lang.invoke.MethodType);;3
java.lang.invoke.FilterGeneric;;entryType;;static java.lang.invoke.MethodType entryType(java.lang.invoke.FilterGeneric$Kind, int, java.lang.invoke.MethodType, java.lang.invoke.MethodType);;3
java.lang.invoke.FilterGeneric;;findAdapter;;static java.lang.invoke.FilterGeneric$Adapter findAdapter(java.lang.invoke.MethodType, java.lang.invoke.FilterGeneric$Kind, int);;2
java.lang.invoke.ToGeneric;;makeRawArgumentFilter;;static java.lang.invoke.MethodHandle makeRawArgumentFilter(java.lang.invoke.MethodHandle, java.lang.invoke.MethodType, java.lang.invoke.MethodType);;3
java.lang.invoke.ToGeneric;;makeInstance;;java.lang.invoke.ToGeneric$Adapter makeInstance(java.lang.invoke.MethodType, java.lang.invoke.MethodHandle);;2
java.lang.invoke.ToGeneric;;make;;public static java.lang.invoke.MethodHandle make(java.lang.invoke.MethodType, java.lang.invoke.MethodHandle);;2
java.lang.invoke.ToGeneric;;of;;static java.lang.invoke.ToGeneric of(java.lang.invoke.MethodType);;1
java.lang.invoke.ToGeneric;;findAdapter;;static java.lang.invoke.ToGeneric$Adapter findAdapter(java.lang.invoke.MethodType);;1
java.lang.invoke.FromGeneric;;makeInstance;;java.lang.invoke.FromGeneric$Adapter makeInstance(java.lang.invoke.MethodHandle);;1
java.lang.invoke.FromGeneric;;make;;public static java.lang.invoke.MethodHandle make(java.lang.invoke.MethodHandle);;1
java.lang.invoke.FromGeneric;;of;;static java.lang.invoke.FromGeneric of(java.lang.invoke.MethodType);;1
java.lang.invoke.FromGeneric;;findAdapter;;static java.lang.invoke.FromGeneric$Adapter findAdapter(java.lang.invoke.MethodType);;1
java.lang.invoke.SpreadGeneric;;preSpreadType;;static java.lang.invoke.MethodType preSpreadType(java.lang.invoke.MethodType, int);;1
java.lang.invoke.SpreadGeneric;;makeInstance;;java.lang.invoke.MethodHandle makeInstance(java.lang.invoke.MethodHandle);;1
java.lang.invoke.SpreadGeneric;;make;;public static java.lang.invoke.MethodHandle make(java.lang.invoke.MethodHandle, int);;1
java.lang.invoke.SpreadGeneric;;of;;static java.lang.invoke.SpreadGeneric of(java.lang.invoke.MethodType, int);;1
java.lang.invoke.SpreadGeneric;;findAdapter;;static java.lang.invoke.SpreadGeneric$Adapter findAdapter(java.lang.invoke.SpreadGeneric, java.lang.invoke.MethodHandle[]);;2
java.lang.invoke.InvokeGeneric;;<init>;;void <init>(java.lang.invoke.MethodType) throws java.lang.ReflectiveOperationException;;1
java.lang.reflect.Proxy;;getProxyClass;;public static transient java.lang.Class getProxyClass(java.lang.ClassLoader, java.lang.Class[]) throws java.lang.IllegalArgumentException;;1
java.lang.reflect.Proxy;;newProxyInstance;;public static java.lang.Object newProxyInstance(java.lang.ClassLoader, java.lang.Class[], java.lang.reflect.InvocationHandler) throws java.lang.IllegalArgumentException;;1
java.lang.reflect.Proxy;;isProxyClass;;public static boolean isProxyClass(java.lang.Class);;1
java.lang.reflect.Proxy;;getInvocationHandler;;public static java.lang.reflect.InvocationHandler getInvocationHandler(java.lang.Object) throws java.lang.IllegalArgumentException;;1
java.lang.invoke.MethodHandleProxies;;asInterfaceInstance;;public static java.lang.Object asInterfaceInstance(java.lang.Class, java.lang.invoke.MethodHandle);;2
java.lang.invoke.MutableCallSite;;syncAll;;public static void syncAll(java.lang.invoke.MutableCallSite[]);;1
java.lang.invoke.SwitchPoint;;invalidateAll;;public static void invalidateAll(java.lang.invoke.SwitchPoint[]);;1
java.lang.management.LockInfo;;<init>;;public void <init>(java.lang.String, int);;1
java.lang.management.LockInfo;;<init>;;void <init>(java.lang.Object);;1
java.lang.management.ManagementFactory;;newPlatformMXBeanProxy;;public static java.lang.Object newPlatformMXBeanProxy(javax.management.MBeanServerConnection, java.lang.String, java.lang.Class) throws java.io.IOException;;2
java.lang.management.ManagementFactory;;getPlatformMXBean;;public static java.lang.management.PlatformManagedObject getPlatformMXBean(java.lang.Class);;1
java.lang.management.ManagementFactory;;getPlatformMXBeans;;public static java.util.List getPlatformMXBeans(java.lang.Class);;1
java.lang.management.ManagementFactory;;getPlatformMXBean;;public static java.lang.management.PlatformManagedObject getPlatformMXBean(javax.management.MBeanServerConnection, java.lang.Class) throws java.io.IOException;;1
java.lang.management.ManagementFactory;;getPlatformMXBeans;;public static java.util.List getPlatformMXBeans(javax.management.MBeanServerConnection, java.lang.Class) throws java.io.IOException;;1
java.lang.management.PlatformComponent;;getPlatformComponent;;static java.lang.management.PlatformComponent getPlatformComponent(java.lang.Class);;1
java.lang.management.ManagementPermission;;<init>;;public void <init>(java.lang.String);;1
java.lang.management.ManagementPermission;;<init>;;public void <init>(java.lang.String, java.lang.String) throws java.lang.IllegalArgumentException;;1
java.lang.management.MemoryNotificationInfo;;<init>;;public void <init>(java.lang.String, java.lang.management.MemoryUsage, long);;2
java.lang.reflect.ReflectAccess;;getMethodAccessor;;public sun.reflect.MethodAccessor getMethodAccessor(java.lang.reflect.Method);;1
java.lang.reflect.ReflectAccess;;setMethodAccessor;;public void setMethodAccessor(java.lang.reflect.Method, sun.reflect.MethodAccessor);;1
java.lang.reflect.ReflectAccess;;getConstructorAccessor;;public sun.reflect.ConstructorAccessor getConstructorAccessor(java.lang.reflect.Constructor);;1
java.lang.reflect.ReflectAccess;;setConstructorAccessor;;public void setConstructorAccessor(java.lang.reflect.Constructor, sun.reflect.ConstructorAccessor);;1
java.lang.reflect.ReflectAccess;;getConstructorSlot;;public int getConstructorSlot(java.lang.reflect.Constructor);;1
java.lang.reflect.ReflectAccess;;getConstructorSignature;;public java.lang.String getConstructorSignature(java.lang.reflect.Constructor);;1
java.lang.reflect.ReflectAccess;;getConstructorAnnotations;;public byte[] getConstructorAnnotations(java.lang.reflect.Constructor);;1
java.lang.reflect.ReflectAccess;;getConstructorParameterAnnotations;;public byte[] getConstructorParameterAnnotations(java.lang.reflect.Constructor);;1
java.lang.reflect.ReflectAccess;;copyMethod;;public java.lang.reflect.Method copyMethod(java.lang.reflect.Method);;1
java.lang.reflect.ReflectAccess;;copyField;;public java.lang.reflect.Field copyField(java.lang.reflect.Field);;1
java.lang.reflect.ReflectAccess;;copyConstructor;;public java.lang.reflect.Constructor copyConstructor(java.lang.reflect.Constructor);;1
