class name;;Method name;;method Declaration;;number of detected pattern
java.awt.CardLayout;;previous;;public void previous(java.awt.Container);;1
java.awt.CardLayout;;showDefaultComponent;;void showDefaultComponent(java.awt.Container);;1
java.awt.CardLayout;;last;;public void last(java.awt.Container);;1
java.awt.CardLayout;;show;;public void show(java.awt.Container, java.lang.String);;1
java.awt.EventDispatchThread;;pumpEventsForFilter;;void pumpEventsForFilter(int, java.awt.Conditional, java.awt.EventFilter);;1
java.awt.geom.Line2D;;setLine;;public void setLine(java.awt.geom.Point2D, java.awt.geom.Point2D);;2
java.awt.geom.Line2D;;setLine;;public void setLine(java.awt.geom.Line2D);;1
java.awt.geom.Line2D;;relativeCCW;;public int relativeCCW(java.awt.geom.Point2D);;1
java.awt.geom.Line2D;;intersectsLine;;public boolean intersectsLine(java.awt.geom.Line2D);;1
java.awt.geom.Line2D;;ptSegDistSq;;public double ptSegDistSq(java.awt.geom.Point2D);;1
java.awt.geom.Line2D;;ptSegDist;;public double ptSegDist(java.awt.geom.Point2D);;1
java.awt.geom.Line2D;;ptLineDistSq;;public double ptLineDistSq(java.awt.geom.Point2D);;1
java.awt.geom.Line2D;;ptLineDist;;public double ptLineDist(java.awt.geom.Point2D);;1
java.awt.geom.Line2D;;intersects;;public boolean intersects(java.awt.geom.Rectangle2D);;1
java.awt.image.DataBuffer;;<init>;;void <init>(sun.java2d.StateTrackable$State, int, int, int, int[]);;1
java.awt.image.DataBufferByte;;<init>;;public void <init>(byte[][], int);;1
java.awt.image.DataBufferByte;;<init>;;public void <init>(byte[][], int, int[]);;1
java.awt.image.DataBufferUShort;;<init>;;public void <init>(short[], int);;1
java.awt.image.DataBufferUShort;;<init>;;public void <init>(short[], int, int);;1
java.awt.image.DataBufferUShort;;<init>;;public void <init>(short[][], int);;1
java.awt.image.DataBufferUShort;;<init>;;public void <init>(short[][], int, int[]);;2
java.awt.image.DataBufferInt;;<init>;;public void <init>(int[][], int);;1
java.awt.image.DataBufferInt;;<init>;;public void <init>(int[][], int, int[]);;1
java.awt.KeyboardFocusManager;;getCurrentKeyboardFocusManager;;static synchronized java.awt.KeyboardFocusManager getCurrentKeyboardFocusManager(sun.awt.AppContext);;1
java.awt.KeyboardFocusManager;;initFocusTraversalKeysSet;;static java.util.Set initFocusTraversalKeysSet(java.lang.String, java.util.Set);;1
java.awt.KeyboardFocusManager;;setDefaultFocusTraversalPolicy;;public void setDefaultFocusTraversalPolicy(java.awt.FocusTraversalPolicy);;1
java.awt.KeyboardFocusManager;;setDefaultFocusTraversalKeys;;public void setDefaultFocusTraversalKeys(int, java.util.Set);;1
java.awt.KeyboardFocusManager;;redispatchEvent;;public final void redispatchEvent(java.awt.Component, java.awt.AWTEvent);;2
java.awt.KeyboardFocusManager;;shouldNativelyFocusHeavyweight;;static int shouldNativelyFocusHeavyweight(java.awt.Component, java.awt.Component, boolean, boolean, long, sun.awt.CausedFocusEvent$Cause);;1
java.awt.KeyboardFocusManager;;isAutoFocusTransferEnabledFor;;static boolean isAutoFocusTransferEnabledFor(java.awt.Component);;1
java.awt.KeyboardFocusManager;;retargetUnexpectedFocusEvent;;static java.awt.event.FocusEvent retargetUnexpectedFocusEvent(java.awt.event.FocusEvent);;1
java.awt.KeyboardFocusManager;;retargetFocusGained;;static java.awt.event.FocusEvent retargetFocusGained(java.awt.event.FocusEvent);;1
java.awt.KeyboardFocusManager;;retargetFocusLost;;static java.awt.event.FocusEvent retargetFocusLost(java.awt.event.FocusEvent);;1
java.awt.KeyboardFocusManager;;retargetFocusEvent;;static java.awt.AWTEvent retargetFocusEvent(java.awt.AWTEvent);;1
java.awt.SequencedEvent;;<init>;;public void <init>(java.awt.AWTEvent);;1
java.awt.font.TextLayout;;<init>;;public void <init>(java.lang.String, java.awt.Font, java.awt.font.FontRenderContext);;2
java.awt.font.TextLayout;;<init>;;public void <init>(java.lang.String, java.util.Map, java.awt.font.FontRenderContext);;2
java.awt.font.TextLayout;;<init>;;public void <init>(java.text.AttributedCharacterIterator, java.awt.font.FontRenderContext);;1
java.awt.font.TextLayout;;<init>;;void <init>(java.awt.font.TextLine, byte, float[], float);;1
java.awt.font.TextLayout;;getNextRightHit;;public java.awt.font.TextHitInfo getNextRightHit(int, java.awt.font.TextLayout$CaretPolicy);;1
java.awt.font.TextLayout;;getNextLeftHit;;public java.awt.font.TextHitInfo getNextLeftHit(int, java.awt.font.TextLayout$CaretPolicy);;1
java.awt.font.TextLayout;;getVisualOtherHit;;public java.awt.font.TextHitInfo getVisualOtherHit(java.awt.font.TextHitInfo);;1
java.awt.font.TextLayout;;getCaretShape;;public java.awt.Shape getCaretShape(java.awt.font.TextHitInfo, java.awt.geom.Rectangle2D);;1
java.awt.font.TextLayout;;getCaretShapes;;public java.awt.Shape[] getCaretShapes(int, java.awt.geom.Rectangle2D, java.awt.font.TextLayout$CaretPolicy);;2
java.awt.font.TextLayout;;getVisualHighlightShape;;public java.awt.Shape getVisualHighlightShape(java.awt.font.TextHitInfo, java.awt.font.TextHitInfo, java.awt.geom.Rectangle2D);;1
java.awt.font.TextLayout;;getLogicalHighlightShape;;public java.awt.Shape getLogicalHighlightShape(int, int, java.awt.geom.Rectangle2D);;1
java.awt.font.TextLayout;;hitTestChar;;public java.awt.font.TextHitInfo hitTestChar(float, float, java.awt.geom.Rectangle2D);;1
java.awt.font.TextLayout;;draw;;public void draw(java.awt.Graphics2D, float, float);;1
java.awt.font.TextLayout;;getBaselineFromGraphic;;static byte getBaselineFromGraphic(java.awt.font.GraphicAttribute);;1
java.awt.dnd.DropTargetDragEvent;;<init>;;public void <init>(java.awt.dnd.DropTargetContext, java.awt.Point, int, int);;1
java.awt.dnd.DropTargetEvent;;<init>;;public void <init>(java.awt.dnd.DropTargetContext);;1
java.awt.dnd.DropTargetDropEvent;;<init>;;public void <init>(java.awt.dnd.DropTargetContext, java.awt.Point, int, int);;1
java.awt.TrayIcon;;<init>;;public void <init>(java.awt.Image);;1
java.awt.TrayIcon;;setImage;;public void setImage(java.awt.Image);;1
java.awt.TrayIcon;;displayMessage;;public void displayMessage(java.lang.String, java.lang.String, java.awt.TrayIcon$MessageType);;3
java.awt.TrayIcon;;processEvent;;void processEvent(java.awt.AWTEvent);;1
java.awt.TrayIcon;;processMouseEvent;;void processMouseEvent(java.awt.event.MouseEvent);;1
java.awt.TrayIcon;;processMouseMotionEvent;;void processMouseMotionEvent(java.awt.event.MouseEvent);;1
java.awt.SystemTray;;add;;public void add(java.awt.TrayIcon) throws java.awt.AWTException;;1
java.awt.DefaultFocusTraversalPolicy;;accept;;protected boolean accept(java.awt.Component);;1
java.awt.ContainerOrderFocusTraversalPolicy;;getFirstComponent;;public java.awt.Component getFirstComponent(java.awt.Container);;1
java.awt.ContainerOrderFocusTraversalPolicy;;getLastComponent;;public java.awt.Component getLastComponent(java.awt.Container);;1
java.awt.ContainerOrderFocusTraversalPolicy;;accept;;protected boolean accept(java.awt.Component);;1
java.awt.DefaultKeyboardFocusManager;;sendMessage;;static boolean sendMessage(java.awt.Component, java.awt.AWTEvent);;2
java.awt.DefaultKeyboardFocusManager;;dispatchEvent;;public boolean dispatchEvent(java.awt.AWTEvent);;1
java.awt.DefaultKeyboardFocusManager;;dispatchKeyEvent;;public boolean dispatchKeyEvent(java.awt.event.KeyEvent);;1
java.awt.DefaultKeyboardFocusManager;;postProcessKeyEvent;;public boolean postProcessKeyEvent(java.awt.event.KeyEvent);;1
java.awt.DefaultKeyboardFocusManager;;processKeyEvent;;public void processKeyEvent(java.awt.Component, java.awt.event.KeyEvent);;2
java.awt.dnd.DragSourceContext;;<init>;;public void <init>(java.awt.dnd.peer.DragSourceContextPeer, java.awt.dnd.DragGestureEvent, java.awt.Cursor, java.awt.Image, java.awt.Point, java.awt.datatransfer.Transferable, java.awt.dnd.DragSourceListener);;4
java.awt.dnd.DragSourceContext;;dragEnter;;public void dragEnter(java.awt.dnd.DragSourceDragEvent);;1
java.awt.dnd.DragSourceContext;;dragOver;;public void dragOver(java.awt.dnd.DragSourceDragEvent);;1
java.awt.dnd.DragSourceContext;;dropActionChanged;;public void dropActionChanged(java.awt.dnd.DragSourceDragEvent);;1
java.awt.WaitDispatchSupport;;<init>;;public void <init>(java.awt.EventDispatchThread, java.awt.Conditional);;1
java.awt.FlowLayout;;preferredLayoutSize;;public java.awt.Dimension preferredLayoutSize(java.awt.Container);;1
java.awt.FlowLayout;;minimumLayoutSize;;public java.awt.Dimension minimumLayoutSize(java.awt.Container);;1
java.awt.FlowLayout;;layoutContainer;;public void layoutContainer(java.awt.Container);;1
java.awt.font.TextLine;;computePixelBounds;;static java.awt.Rectangle computePixelBounds(java.awt.image.BufferedImage);;1
java.awt.font.TextLine;;draw;;public void draw(java.awt.Graphics2D, float, float);;1
java.awt.font.TextLine;;fastCreateTextLine;;public static java.awt.font.TextLine fastCreateTextLine(java.awt.font.FontRenderContext, char[], java.awt.Font, sun.font.CoreMetrics, java.util.Map);;1
java.awt.font.TextLine;;createComponentsOnRun;;public static sun.font.TextLineComponent[] createComponentsOnRun(int, int, char[], int[], byte[], sun.font.TextLabelFactory, java.awt.Font, sun.font.CoreMetrics, java.awt.font.FontRenderContext, sun.font.Decoration, sun.font.TextLineComponent[], int);;3
java.awt.font.TextLine;;getComponents;;public static sun.font.TextLineComponent[] getComponents(java.awt.font.StyledParagraph, char[], int, int, int[], byte[], sun.font.TextLabelFactory);;2
java.awt.font.TextLine;;createLineFromText;;public static java.awt.font.TextLine createLineFromText(char[], java.awt.font.StyledParagraph, sun.font.TextLabelFactory, boolean, float[]);;1
java.awt.font.TextLine;;advanceToFirstFont;;static boolean advanceToFirstFont(java.text.AttributedCharacterIterator);;1
java.awt.font.TextLine;;getNormalizedOffsets;;static float[] getNormalizedOffsets(float[], byte);;1
java.awt.font.TextLine;;getFontAtCurrentPos;;static java.awt.Font getFontAtCurrentPos(java.text.AttributedCharacterIterator);;1
java.awt.font.TextLine;;getAdvanceBetween;;public static float getAdvanceBetween(sun.font.TextLineComponent[], int, int);;1
java.awt.font.NumericShaper;;getContextualShaper;;public static java.awt.font.NumericShaper getContextualShaper(java.util.Set, java.awt.font.NumericShaper$Range);;1
java.awt.font.NumericShaper;;shape;;public void shape(char[], int, int, java.awt.font.NumericShaper$Range);;1
java.awt.font.TransformAttribute;;equals;;public boolean equals(java.lang.Object);;1
java.awt.geom.Path2D;;append;;public final void append(java.awt.Shape, boolean);;1
java.awt.geom.Path2D;;contains;;public static boolean contains(java.awt.geom.PathIterator, double, double);;1
java.awt.geom.Path2D;;contains;;public static boolean contains(java.awt.geom.PathIterator, java.awt.geom.Point2D);;1
java.awt.geom.Path2D;;contains;;public final boolean contains(java.awt.geom.Point2D);;1
java.awt.geom.Path2D;;contains;;public static boolean contains(java.awt.geom.PathIterator, double, double, double, double);;1
java.awt.geom.Path2D;;contains;;public static boolean contains(java.awt.geom.PathIterator, java.awt.geom.Rectangle2D);;1
java.awt.geom.Path2D;;contains;;public final boolean contains(java.awt.geom.Rectangle2D);;1
java.awt.geom.Path2D;;intersects;;public static boolean intersects(java.awt.geom.PathIterator, double, double, double, double);;1
java.awt.geom.Path2D;;intersects;;public static boolean intersects(java.awt.geom.PathIterator, java.awt.geom.Rectangle2D);;1
java.awt.geom.Path2D;;intersects;;public final boolean intersects(java.awt.geom.Rectangle2D);;1
java.awt.geom.Path2D;;writeObject;;final void writeObject(java.io.ObjectOutputStream, boolean) throws java.io.IOException;;1
java.awt.geom.Path2D;;readObject;;final void readObject(java.io.ObjectInputStream, boolean) throws java.lang.ClassNotFoundException, java.io.IOException;;1
java.awt.GradientPaintContext;;getCachedRaster;;static synchronized java.awt.image.Raster getCachedRaster(java.awt.image.ColorModel, int, int);;1
java.awt.GradientPaintContext;;putCachedRaster;;static synchronized void putCachedRaster(java.awt.image.ColorModel, java.awt.image.Raster);;1
java.awt.GradientPaintContext;;<init>;;public void <init>(java.awt.image.ColorModel, java.awt.geom.Point2D, java.awt.geom.Point2D, java.awt.geom.AffineTransform, java.awt.Color, java.awt.Color, boolean);;6
java.awt.GradientPaintContext;;cycleFillRaster;;void cycleFillRaster(int[], int, int, int, int, double, double, double);;1
java.awt.GradientPaintContext;;clipFillRaster;;void clipFillRaster(int[], int, int, int, int, double, double, double);;1
java.awt.image.DirectColorModel;;<init>;;public void <init>(java.awt.color.ColorSpace, int, int, int, int, int, boolean, int);;1
java.awt.image.DirectColorModel;;getDataElement;;public int getDataElement(int[], int);;1
java.awt.image.DirectColorModel;;getDataElements;;public java.lang.Object getDataElements(int[], int, java.lang.Object);;1
java.awt.image.DirectColorModel;;coerceData;;public final java.awt.image.ColorModel coerceData(java.awt.image.WritableRaster, boolean);;1
java.awt.image.DirectColorModel;;isCompatibleRaster;;public boolean isCompatibleRaster(java.awt.image.Raster);;1
java.awt.image.PackedColorModel;;<init>;;public void <init>(java.awt.color.ColorSpace, int, int[], int, boolean, int, int);;2
java.awt.image.PackedColorModel;;<init>;;public void <init>(java.awt.color.ColorSpace, int, int, int, int, int, boolean, int, int);;1
java.awt.image.PackedColorModel;;isCompatibleSampleModel;;public boolean isCompatibleSampleModel(java.awt.image.SampleModel);;1
java.awt.image.PackedColorModel;;getAlphaRaster;;public java.awt.image.WritableRaster getAlphaRaster(java.awt.image.WritableRaster);;1
java.awt.image.PackedColorModel;;equals;;public boolean equals(java.lang.Object);;1
java.awt.image.IndexColorModel;;<init>;;public void <init>(int, int, byte[], int, boolean, int);;1
java.awt.image.IndexColorModel;;getReds;;public final void getReds(byte[]);;1
java.awt.image.IndexColorModel;;getGreens;;public final void getGreens(byte[]);;1
java.awt.image.IndexColorModel;;getBlues;;public final void getBlues(byte[]);;1
java.awt.image.IndexColorModel;;getAlphas;;public final void getAlphas(byte[]);;1
java.awt.image.IndexColorModel;;getDataElement;;public int getDataElement(int[], int);;1
java.awt.image.IndexColorModel;;getDataElements;;public java.lang.Object getDataElements(int[], int, java.lang.Object);;1
java.awt.image.IndexColorModel;;isCompatibleRaster;;public boolean isCompatibleRaster(java.awt.image.Raster);;1
java.awt.image.IndexColorModel;;isCompatibleSampleModel;;public boolean isCompatibleSampleModel(java.awt.image.SampleModel);;1
java.awt.image.IndexColorModel;;convertToIntDiscrete;;public java.awt.image.BufferedImage convertToIntDiscrete(java.awt.image.Raster, boolean);;1
java.awt.image.renderable.RenderContext;;<init>;;public void <init>(java.awt.geom.AffineTransform, java.awt.Shape, java.awt.RenderingHints);;1
java.awt.image.renderable.RenderContext;;setTransform;;public void setTransform(java.awt.geom.AffineTransform);;1
java.awt.GridBagLayout;;setConstraints;;public void setConstraints(java.awt.Component, java.awt.GridBagConstraints);;1
java.awt.GridBagLayout;;GetLayoutInfo;;protected java.awt.GridBagLayoutInfo GetLayoutInfo(java.awt.Container, int);;1
java.awt.GridBagLayout;;AdjustForGravity;;protected void AdjustForGravity(java.awt.GridBagConstraints, java.awt.Rectangle);;2
java.awt.GridBagLayout;;GetMinSize;;protected java.awt.Dimension GetMinSize(java.awt.Container, java.awt.GridBagLayoutInfo);;2
java.awt.GridBagLayout;;ArrangeGrid;;protected void ArrangeGrid(java.awt.Container);;1
java.awt.GridLayout;;preferredLayoutSize;;public java.awt.Dimension preferredLayoutSize(java.awt.Container);;1
java.awt.GridLayout;;minimumLayoutSize;;public java.awt.Dimension minimumLayoutSize(java.awt.Container);;1
java.awt.GridLayout;;layoutContainer;;public void layoutContainer(java.awt.Container);;1
java.awt.image.ImageFilter;;setProperties;;public void setProperties(java.util.Hashtable);;1
java.awt.image.ImageFilter;;resendTopDownLeftRight;;public void resendTopDownLeftRight(java.awt.image.ImageProducer);;1
java.awt.image.ReplicateScaleFilter;;setProperties;;public void setProperties(java.util.Hashtable);;1
java.awt.image.ReplicateScaleFilter;;setPixels;;public void setPixels(int, int, int, int, java.awt.image.ColorModel, byte[], int, int);;1
java.awt.image.ReplicateScaleFilter;;setPixels;;public void setPixels(int, int, int, int, java.awt.image.ColorModel, int[], int, int);;1
java.awt.MultipleGradientPaint;;<init>;;void <init>(float[], java.awt.Color[], java.awt.MultipleGradientPaint$CycleMethod, java.awt.MultipleGradientPaint$ColorSpaceType, java.awt.geom.AffineTransform);;5
java.awt.LinearGradientPaintContext;;<init>;;void <init>(java.awt.LinearGradientPaint, java.awt.image.ColorModel, java.awt.Rectangle, java.awt.geom.Rectangle2D, java.awt.geom.AffineTransform, java.awt.RenderingHints, java.awt.geom.Point2D, java.awt.geom.Point2D, float[], java.awt.Color[], java.awt.MultipleGradientPaint$CycleMethod, java.awt.MultipleGradientPaint$ColorSpaceType);;2
java.awt.LinearGradientPaintContext;;fillRaster;;protected void fillRaster(int[], int, int, int, int, int, int);;1
java.awt.MultipleGradientPaintContext;;<init>;;protected void <init>(java.awt.MultipleGradientPaint, java.awt.image.ColorModel, java.awt.Rectangle, java.awt.geom.Rectangle2D, java.awt.geom.AffineTransform, java.awt.RenderingHints, float[], java.awt.Color[], java.awt.MultipleGradientPaint$CycleMethod, java.awt.MultipleGradientPaint$ColorSpaceType);;5
java.awt.image.SinglePixelPackedSampleModel;;<init>;;public void <init>(int, int, int, int, int[]);;1
java.awt.image.SinglePixelPackedSampleModel;;createSubsetSampleModel;;public java.awt.image.SampleModel createSubsetSampleModel(int[]);;1
java.awt.image.SinglePixelPackedSampleModel;;getDataElements;;public java.lang.Object getDataElements(int, int, java.lang.Object, java.awt.image.DataBuffer);;1
java.awt.image.SinglePixelPackedSampleModel;;getPixel;;public int[] getPixel(int, int, int[], java.awt.image.DataBuffer);;1
java.awt.image.SinglePixelPackedSampleModel;;getPixels;;public int[] getPixels(int, int, int, int, int[], java.awt.image.DataBuffer);;1
java.awt.image.SinglePixelPackedSampleModel;;getSample;;public int getSample(int, int, int, java.awt.image.DataBuffer);;1
java.awt.image.SinglePixelPackedSampleModel;;getSamples;;public int[] getSamples(int, int, int, int, int, int[], java.awt.image.DataBuffer);;1
java.awt.image.SinglePixelPackedSampleModel;;setDataElements;;public void setDataElements(int, int, java.lang.Object, java.awt.image.DataBuffer);;1
java.awt.image.SinglePixelPackedSampleModel;;setPixel;;public void setPixel(int, int, int[], java.awt.image.DataBuffer);;2
java.awt.image.SinglePixelPackedSampleModel;;setPixels;;public void setPixels(int, int, int, int, int[], java.awt.image.DataBuffer);;2
java.awt.image.SinglePixelPackedSampleModel;;setSample;;public void setSample(int, int, int, int, java.awt.image.DataBuffer);;1
java.awt.image.SinglePixelPackedSampleModel;;setSamples;;public void setSamples(int, int, int, int, int, int[], java.awt.image.DataBuffer);;2
java.awt.RadialGradientPaint;;<init>;;public void <init>(java.awt.geom.Point2D, float, java.awt.geom.Point2D, float[], java.awt.Color[], java.awt.MultipleGradientPaint$CycleMethod, java.awt.MultipleGradientPaint$ColorSpaceType, java.awt.geom.AffineTransform);;2
java.awt.RadialGradientPaint;;<init>;;public void <init>(java.awt.geom.Rectangle2D, float[], java.awt.Color[], java.awt.MultipleGradientPaint$CycleMethod);;1
java.awt.SplashScreen;;setImageURL;;public void setImageURL(java.net.URL) throws java.lang.NullPointerException, java.io.IOException, java.lang.IllegalStateException;;1
java.awt.TexturePaint;;<init>;;public void <init>(java.awt.image.BufferedImage, java.awt.geom.Rectangle2D);;1
java.awt.TexturePaintContext;;getContext;;public static java.awt.PaintContext getContext(java.awt.image.BufferedImage, java.awt.geom.AffineTransform, java.awt.RenderingHints, java.awt.Rectangle);;3
java.awt.TexturePaintContext;;isFilterableICM;;public static boolean isFilterableICM(java.awt.image.ColorModel);;1
java.awt.TexturePaintContext;;isFilterableDCM;;public static boolean isFilterableDCM(java.awt.image.ColorModel);;1
java.awt.TexturePaintContext;;<init>;;void <init>(java.awt.image.ColorModel, java.awt.geom.AffineTransform, int, int, int);;1
java.awt.TexturePaintContext;;makeRaster;;static synchronized java.awt.image.WritableRaster makeRaster(java.awt.image.ColorModel, java.awt.image.Raster, int, int);;1
java.awt.TexturePaintContext;;makeByteRaster;;static synchronized java.awt.image.WritableRaster makeByteRaster(java.awt.image.Raster, int, int);;1
java.awt.TexturePaintContext;;blend;;public static int blend(int[], int, int);;1
java.awt.image.ComponentSampleModel;;<init>;;public void <init>(int, int, int, int, int, int[]);;1
java.awt.image.ComponentSampleModel;;<init>;;public void <init>(int, int, int, int, int, int[], int[]);;2
java.awt.image.ComponentSampleModel;;orderBands;;int[] orderBands(int[], int);;1
java.awt.image.ComponentSampleModel;;createSubsetSampleModel;;public java.awt.image.SampleModel createSubsetSampleModel(int[]);;1
java.awt.image.ComponentSampleModel;;getDataElements;;public java.lang.Object getDataElements(int, int, java.lang.Object, java.awt.image.DataBuffer);;1
java.awt.image.ComponentSampleModel;;getPixel;;public int[] getPixel(int, int, int[], java.awt.image.DataBuffer);;1
java.awt.image.ComponentSampleModel;;getPixels;;public int[] getPixels(int, int, int, int, int[], java.awt.image.DataBuffer);;1
java.awt.image.ComponentSampleModel;;getSample;;public int getSample(int, int, int, java.awt.image.DataBuffer);;1
java.awt.image.ComponentSampleModel;;getSampleFloat;;public float getSampleFloat(int, int, int, java.awt.image.DataBuffer);;1
java.awt.image.ComponentSampleModel;;getSampleDouble;;public double getSampleDouble(int, int, int, java.awt.image.DataBuffer);;1
java.awt.image.ComponentSampleModel;;getSamples;;public int[] getSamples(int, int, int, int, int, int[], java.awt.image.DataBuffer);;1
java.awt.image.ComponentSampleModel;;setDataElements;;public void setDataElements(int, int, java.lang.Object, java.awt.image.DataBuffer);;1
java.awt.image.ComponentSampleModel;;setPixel;;public void setPixel(int, int, int[], java.awt.image.DataBuffer);;2
java.awt.image.ComponentSampleModel;;setPixels;;public void setPixels(int, int, int, int, int[], java.awt.image.DataBuffer);;2
java.awt.image.ComponentSampleModel;;setSample;;public void setSample(int, int, int, int, java.awt.image.DataBuffer);;1
java.awt.image.ComponentSampleModel;;setSample;;public void setSample(int, int, int, float, java.awt.image.DataBuffer);;1
java.awt.image.ComponentSampleModel;;setSample;;public void setSample(int, int, int, double, java.awt.image.DataBuffer);;1
java.awt.image.ComponentSampleModel;;setSamples;;public void setSamples(int, int, int, int, int, int[], java.awt.image.DataBuffer);;2
java.awt.datatransfer.DataFlavor;;tryToLoadClass;;protected static final java.lang.Class tryToLoadClass(java.lang.String, java.lang.ClassLoader) throws java.lang.ClassNotFoundException;;1
java.awt.datatransfer.DataFlavor;;<init>;;public void <init>(java.lang.Class, java.lang.String);;1
java.awt.datatransfer.DataFlavor;;<init>;;public void <init>(java.lang.String, java.lang.String);;1
java.awt.datatransfer.DataFlavor;;<init>;;public void <init>(java.lang.String, java.lang.String, java.lang.ClassLoader) throws java.lang.ClassNotFoundException;;1
java.awt.datatransfer.DataFlavor;;<init>;;public void <init>(java.lang.String) throws java.lang.ClassNotFoundException;;1
java.awt.datatransfer.DataFlavor;;getReaderForText;;public java.io.Reader getReaderForText(java.awt.datatransfer.Transferable) throws java.awt.datatransfer.UnsupportedFlavorException, java.io.IOException;;1
java.awt.datatransfer.DataFlavor;;getParameter;;public java.lang.String getParameter(java.lang.String);;1
java.awt.datatransfer.DataFlavor;;isMimeTypeEqual;;public boolean isMimeTypeEqual(java.lang.String);;1
java.awt.datatransfer.DataFlavor;;isMimeTypeEqual;;public final boolean isMimeTypeEqual(java.awt.datatransfer.DataFlavor);;1
java.awt.datatransfer.DataFlavor;;writeExternal;;public synchronized void writeExternal(java.io.ObjectOutput) throws java.io.IOException;;1
java.awt.datatransfer.DataFlavor;;readExternal;;public synchronized void readExternal(java.io.ObjectInput) throws java.io.IOException, java.lang.ClassNotFoundException;;1
java.awt.color.ICC_Profile;;getProfileDataFromStream;;static byte[] getProfileDataFromStream(java.io.InputStream) throws java.io.IOException;;1
java.awt.color.ICC_Profile;;getDeferredInstance;;static java.awt.color.ICC_Profile getDeferredInstance(sun.java2d.cmm.ProfileDeferralInfo);;1
java.awt.color.ICC_Profile;;write;;public void write(java.io.OutputStream) throws java.io.IOException;;1
java.awt.color.ICC_Profile;;intFromBigEndian;;static int intFromBigEndian(byte[], int);;1
java.awt.color.ICC_Profile;;intToBigEndian;;static void intToBigEndian(int, byte[], int);;1
java.awt.color.ICC_Profile;;shortFromBigEndian;;static short shortFromBigEndian(byte[], int);;1
java.awt.color.ICC_Profile;;shortToBigEndian;;static void shortToBigEndian(short, byte[], int);;1
java.awt.datatransfer.MimeType;;<init>;;public void <init>(java.lang.String, java.lang.String, java.awt.datatransfer.MimeTypeParameterList) throws java.awt.datatransfer.MimeTypeParseException;;3
java.awt.datatransfer.MimeType;;equals;;public boolean equals(java.lang.Object);;1
java.awt.datatransfer.MimeType;;writeExternal;;public void writeExternal(java.io.ObjectOutput) throws java.io.IOException;;1
java.awt.datatransfer.MimeType;;readExternal;;public void readExternal(java.io.ObjectInput) throws java.io.IOException, java.lang.ClassNotFoundException;;1
java.awt.datatransfer.MimeTypeParameterList;;equals;;public boolean equals(java.lang.Object);;1
java.awt.datatransfer.MimeTypeParameterList;;parse;;protected void parse(java.lang.String) throws java.awt.datatransfer.MimeTypeParseException;;1
java.awt.datatransfer.MimeTypeParameterList;;get;;public java.lang.String get(java.lang.String);;1
java.awt.datatransfer.MimeTypeParameterList;;set;;public void set(java.lang.String, java.lang.String);;1
java.awt.datatransfer.MimeTypeParameterList;;remove;;public void remove(java.lang.String);;1
java.awt.datatransfer.StringSelection;;isDataFlavorSupported;;public boolean isDataFlavorSupported(java.awt.datatransfer.DataFlavor);;1
java.awt.datatransfer.StringSelection;;getTransferData;;public java.lang.Object getTransferData(java.awt.datatransfer.DataFlavor) throws java.awt.datatransfer.UnsupportedFlavorException, java.io.IOException;;1
java.awt.datatransfer.SystemFlavorMap;;decodeJavaMIMEType;;public static java.lang.String decodeJavaMIMEType(java.lang.String);;1
java.awt.font.ImageGraphicAttribute;;<init>;;public void <init>(java.awt.Image, int, float, float);;1
java.awt.font.ImageGraphicAttribute;;draw;;public void draw(java.awt.Graphics2D, float, float);;1
java.awt.font.LineBreakMeasurer;;<init>;;public void <init>(java.text.AttributedCharacterIterator, java.text.BreakIterator, java.awt.font.FontRenderContext);;1
java.awt.font.LineBreakMeasurer;;insertChar;;public void insertChar(java.text.AttributedCharacterIterator, int);;1
java.awt.font.LineBreakMeasurer;;deleteChar;;public void deleteChar(java.text.AttributedCharacterIterator, int);;1
java.awt.font.TextMeasurer;;insertChar;;public void insertChar(java.text.AttributedCharacterIterator, int);;1
java.awt.font.TextMeasurer;;deleteChar;;public void deleteChar(java.text.AttributedCharacterIterator, int);;1
java.awt.font.StyledParagraph;;<init>;;public void <init>(java.text.AttributedCharacterIterator, char[]);;1
java.awt.font.StyledParagraph;;insertChar;;public static java.awt.font.StyledParagraph insertChar(java.text.AttributedCharacterIterator, char[], int, java.awt.font.StyledParagraph);;2
java.awt.font.StyledParagraph;;deleteChar;;public static java.awt.font.StyledParagraph deleteChar(java.text.AttributedCharacterIterator, char[], int, java.awt.font.StyledParagraph);;2
java.awt.font.StyledParagraph;;addInputMethodAttrs;;static java.util.Map addInputMethodAttrs(java.util.Map);;1
java.awt.font.ShapeGraphicAttribute;;draw;;public void draw(java.awt.Graphics2D, float, float);;1
java.awt.font.TextJustifier;;<init>;;void <init>(java.awt.font.GlyphJustificationInfo[], int, int);;1
java.awt.geom.Arc2D;;setArc;;public void setArc(java.awt.geom.Point2D, java.awt.geom.Dimension2D, double, double, int);;2
java.awt.geom.Arc2D;;setArc;;public void setArc(java.awt.geom.Rectangle2D, double, double, int);;1
java.awt.geom.Arc2D;;setArc;;public void setArc(java.awt.geom.Arc2D);;1
java.awt.geom.Arc2D;;setArcByTangent;;public void setArcByTangent(java.awt.geom.Point2D, java.awt.geom.Point2D, java.awt.geom.Point2D, double);;3
