class name;;Method name;;number of detected pattern
java.util.concurrent.ForkJoinPool;;submit;;1
java.util.concurrent.ForkJoinPool;;submit;;1
java.util.concurrent.ForkJoinPool;;submit;;1
java.util.concurrent.ForkJoinPool;;invokeAll;;1
java.util.concurrent.ForkJoinPool;;drainTasksTo;;1
java.util.concurrent.ForkJoinPool;;awaitTermination;;1
java.util.concurrent.ForkJoinPool;;managedBlock;;1
java.util.concurrent.ForkJoinWorkerThread;;<init>;;1
java.util.concurrent.ForkJoinWorkerThread;;drainTasksTo;;1
java.util.concurrent.ForkJoinWorkerThread;;joinTask;;1
java.util.concurrent.ForkJoinWorkerThread;;helpJoinTask;;1
java.util.concurrent.ForkJoinWorkerThread;;tryDeqAndExec;;1
java.util.concurrent.ForkJoinTask;;invokeAll;;2
java.util.concurrent.ForkJoinTask;;invokeAll;;1
java.util.concurrent.ForkJoinTask;;invokeAll;;1
java.util.concurrent.ForkJoinTask;;get;;1
java.util.concurrent.ForkJoinTask;;writeObject;;1
java.util.concurrent.ForkJoinTask;;readObject;;1
java.util.concurrent.LinkedBlockingDeque;;<init>;;1
java.util.concurrent.LinkedBlockingDeque;;linkFirst;;1
java.util.concurrent.LinkedBlockingDeque;;linkLast;;1
java.util.concurrent.LinkedBlockingDeque;;unlink;;1
java.util.concurrent.LinkedBlockingDeque;;offerFirst;;1
java.util.concurrent.LinkedBlockingDeque;;offerLast;;1
java.util.concurrent.LinkedBlockingDeque;;putFirst;;1
java.util.concurrent.LinkedBlockingDeque;;putLast;;1
java.util.concurrent.LinkedBlockingDeque;;offerFirst;;2
java.util.concurrent.LinkedBlockingDeque;;offerLast;;2
java.util.concurrent.LinkedBlockingDeque;;pollFirst;;1
java.util.concurrent.LinkedBlockingDeque;;pollLast;;1
java.util.concurrent.LinkedBlockingDeque;;drainTo;;1
java.util.concurrent.LinkedBlockingDeque;;toArray;;1
java.util.concurrent.LinkedBlockingDeque;;writeObject;;1
java.util.concurrent.LinkedBlockingDeque;;readObject;;1
java.util.concurrent.LinkedTransferQueue;;xfer;;1
java.util.concurrent.LinkedTransferQueue;;awaitMatch;;1
java.util.concurrent.LinkedTransferQueue;;succ;;1
java.util.concurrent.LinkedTransferQueue;;unsplice;;1
java.util.concurrent.LinkedTransferQueue;;tryTransfer;;1
java.util.concurrent.LinkedTransferQueue;;poll;;1
java.util.concurrent.LinkedTransferQueue;;drainTo;;1
java.util.concurrent.LinkedTransferQueue;;drainTo;;1
java.util.concurrent.LinkedTransferQueue;;writeObject;;1
java.util.concurrent.LinkedTransferQueue;;readObject;;1
java.util.concurrent.Phaser;;awaitAdvanceInterruptibly;;1
java.util.concurrent.Phaser;;internalAwaitAdvance;;1
java.util.concurrent.PriorityBlockingQueue;;<init>;;1
java.util.concurrent.PriorityBlockingQueue;;siftUpComparable;;2
java.util.concurrent.PriorityBlockingQueue;;siftUpUsingComparator;;2
java.util.concurrent.PriorityBlockingQueue;;siftDownComparable;;2
java.util.concurrent.PriorityBlockingQueue;;siftDownUsingComparator;;2
java.util.concurrent.PriorityBlockingQueue;;offer;;1
java.util.concurrent.PriorityBlockingQueue;;poll;;1
java.util.concurrent.PriorityBlockingQueue;;drainTo;;1
java.util.concurrent.PriorityBlockingQueue;;drainTo;;1
java.util.concurrent.PriorityBlockingQueue;;toArray;;1
java.util.concurrent.PriorityBlockingQueue;;writeObject;;1
java.util.concurrent.PriorityBlockingQueue;;readObject;;1
java.util.concurrent.PriorityBlockingQueue;;access$000;;1
java.util.concurrent.Semaphore;;tryAcquire;;1
java.util.concurrent.Semaphore;;tryAcquire;;1
java.util.concurrent.atomic.AtomicIntegerArray;;<init>;;1
java.util.concurrent.atomic.AtomicLongArray;;<init>;;1
java.util.concurrent.atomic.AtomicMarkableReference;;get;;1
java.util.concurrent.atomic.AtomicMarkableReference;;objectFieldOffset;;2
java.util.concurrent.atomic.AtomicReferenceArray;;readObject;;1
java.util.concurrent.atomic.AtomicStampedReference;;get;;1
java.util.concurrent.atomic.AtomicStampedReference;;objectFieldOffset;;2
java.util.concurrent.locks.AbstractQueuedLongSynchronizer;;enq;;1
java.util.concurrent.locks.AbstractQueuedLongSynchronizer;;setHead;;1
java.util.concurrent.locks.AbstractQueuedLongSynchronizer;;unparkSuccessor;;1
java.util.concurrent.locks.AbstractQueuedLongSynchronizer;;setHeadAndPropagate;;1
java.util.concurrent.locks.AbstractQueuedLongSynchronizer;;shouldParkAfterFailedAcquire;;2
java.util.concurrent.locks.AbstractQueuedLongSynchronizer;;acquireQueued;;1
java.util.concurrent.locks.AbstractQueuedLongSynchronizer;;isQueued;;1
java.util.concurrent.locks.AbstractQueuedLongSynchronizer;;isOnSyncQueue;;1
java.util.concurrent.locks.AbstractQueuedLongSynchronizer;;transferForSignal;;1
java.util.concurrent.locks.AbstractQueuedLongSynchronizer;;fullyRelease;;1
java.util.concurrent.locks.AbstractQueuedLongSynchronizer;;owns;;1
java.util.concurrent.locks.AbstractQueuedLongSynchronizer;;hasWaiters;;1
java.util.concurrent.locks.AbstractQueuedLongSynchronizer;;getWaitQueueLength;;1
java.util.concurrent.locks.AbstractQueuedLongSynchronizer;;getWaitingThreads;;1
java.util.concurrent.locks.ReentrantReadWriteLock;;hasWaiters;;1
java.util.concurrent.locks.ReentrantReadWriteLock;;getWaitQueueLength;;1
java.util.concurrent.locks.ReentrantReadWriteLock;;getWaitingThreads;;1
java.util.jar.Attributes;;putAll;;1
java.util.jar.Attributes;;write;;1
java.util.jar.Attributes;;writeMain;;1
java.util.jar.Attributes;;read;;2
java.util.jar.Manifest;;<init>;;1
java.util.jar.Manifest;;make72Safe;;1
java.util.jar.Manifest;;parseName;;1
java.util.jar.Manifest;;equals;;1
java.util.jar.JarEntry;;<init>;;1
java.util.zip.ZipEntry;;<init>;;1
java.util.zip.ZipEntry;;<init>;;1
java.util.jar.JarFile;;getBytes;;1
java.util.jar.JarFile;;getInputStream;;1
java.util.jar.JarFile;;entryNames;;1
java.util.jar.JarFile;;access$000;;1
java.util.jar.JarFile;;access$100;;1
java.util.zip.ZipFile;;<init>;;2
java.util.zip.ZipFile;;getEntry;;1
java.util.zip.ZipFile;;getInputStream;;1
java.util.zip.ZipFile;;releaseInflater;;1
java.util.zip.ZipFile;;access$000;;1
java.util.zip.ZipFile;;access$100;;1
java.util.zip.ZipFile;;access$200;;1
java.util.zip.ZipFile;;access$300;;1
java.util.zip.ZipFile;;access$400;;1
java.util.zip.ZipFile;;access$600;;1
java.util.zip.ZipFile;;access$800;;1
java.util.zip.ZipFile;;access$900;;1
java.util.zip.ZipFile;;access$1300;;1
java.util.jar.JarVerifier;;beginEntry;;1
java.util.jar.JarVerifier;;update;;1
java.util.jar.JarVerifier;;update;;1
java.util.jar.JarVerifier;;processEntry;;1
java.util.jar.JarVerifier;;getCodeSigners;;2
java.util.jar.JarVerifier;;mapSignersToCodeSources;;1
java.util.jar.JarVerifier;;findMatchingSigners;;1
java.util.jar.JarVerifier;;entryNames;;1
java.util.jar.JarVerifier;;isSigningRelated;;1
java.util.jar.JarVerifier;;unsignedEntryNames;;1
java.util.zip.ZipCoder;;getBytes;;1
java.util.zip.ZipCoder;;<init>;;1
java.util.zip.Inflater;;setInput;;1
java.util.zip.Inflater;;setDictionary;;1
java.util.zip.Inflater;;inflate;;1
java.util.jar.JavaUtilJarAccessImpl;;jarFileHasClassPathAttribute;;1
java.util.jar.JavaUtilJarAccessImpl;;getCodeSources;;1
java.util.jar.JavaUtilJarAccessImpl;;getCodeSource;;1
java.util.jar.JavaUtilJarAccessImpl;;entryNames;;1
java.util.jar.JavaUtilJarAccessImpl;;entries2;;1
java.util.jar.JavaUtilJarAccessImpl;;setEagerValidation;;1
java.util.jar.JavaUtilJarAccessImpl;;getManifestDigests;;1
java.util.jar.JarInputStream;;getBytes;;1
java.util.zip.ZipInputStream;;<init>;;2
java.util.zip.ZipInputStream;;readEnd;;1
java.util.zip.ZipInputStream;;get16;;1
java.util.zip.InflaterInputStream;;read;;1
java.util.zip.CRC32;;update;;1
java.util.jar.JarOutputStream;;<init>;;1
java.util.jar.JarOutputStream;;putNextEntry;;1
java.util.jar.JarOutputStream;;get16;;1
java.util.jar.JarOutputStream;;set16;;1
java.util.zip.ZipOutputStream;;version;;1
java.util.zip.ZipOutputStream;;<init>;;1
java.util.zip.ZipOutputStream;;putNextEntry;;1
java.util.zip.ZipOutputStream;;writeLOC;;1
java.util.zip.ZipOutputStream;;writeEXT;;1
java.util.zip.ZipOutputStream;;writeCEN;;1
java.util.zip.Deflater;;setInput;;1
java.util.zip.Deflater;;setDictionary;;1
java.util.zip.Deflater;;deflate;;1
java.util.logging.StreamHandler;;setOutputStream;;1
java.util.logging.LogRecord;;<init>;;1
java.util.logging.LogRecord;;setLevel;;1
java.util.logging.LogRecord;;writeObject;;1
java.util.logging.LogRecord;;readObject;;1
java.util.logging.LogRecord;;isLoggerImplFrame;;1
java.util.logging.Handler;;setFormatter;;1
java.util.logging.Handler;;setErrorManager;;1
java.util.logging.Handler;;setLevel;;1
java.util.logging.Handler;;isLoggable;;1
java.util.logging.LogManager;;addPropertyChangeListener;;1
java.util.logging.LogManager;;processParentHandlers;;1
java.util.logging.LogManager;;addLogger;;1
java.util.logging.LogManager;;doSetLevel;;1
java.util.logging.LogManager;;doSetParent;;1
java.util.logging.LogManager;;findNode;;1
java.util.logging.LogManager;;access$102;;1
java.util.logging.LogManager;;access$100;;1
java.util.logging.LogManager;;access$302;;1
java.util.logging.LogManager;;access$402;;1
java.util.logging.LogManager;;access$600;;1
java.util.logging.LogManager;;access$700;;1
java.util.logging.LogManager;;access$800;;1
java.util.logging.LogManager;;access$1100;;1
java.util.logging.Formatter;;formatMessage;;1
java.util.logging.Level;;<init>;;1
java.util.logging.Level;;parse;;1
java.util.logging.Level;;equals;;1
java.util.logging.SimpleFormatter;;format;;1
java.util.logging.Logger;;log;;1
java.util.logging.Logger;;doLog;;1
java.util.logging.Logger;;log;;1
java.util.logging.Logger;;log;;1
java.util.logging.Logger;;log;;1
java.util.logging.Logger;;log;;1
java.util.logging.Logger;;logp;;1
java.util.logging.Logger;;logp;;1
java.util.logging.Logger;;logp;;1
java.util.logging.Logger;;logp;;1
java.util.logging.Logger;;doLog;;1
java.util.logging.Logger;;logrb;;1
java.util.logging.Logger;;logrb;;1
java.util.logging.Logger;;logrb;;1
java.util.logging.Logger;;logrb;;1
java.util.logging.Logger;;isLoggable;;1
java.util.logging.Logger;;addHandler;;1
java.util.logging.Logger;;findResourceBundle;;1
java.util.logging.Logger;;setParent;;1
java.util.logging.FileHandler;;open;;1
java.util.logging.FileHandler;;<init>;;1
java.util.logging.FileHandler;;<init>;;1
java.util.logging.FileHandler;;<init>;;1
java.util.logging.FileHandler;;<init>;;1
java.util.logging.FileHandler;;generate;;1
java.util.logging.FileHandler;;access$100;;1
java.util.logging.XMLFormatter;;a2;;1
java.util.logging.XMLFormatter;;appendISO8601;;1
java.util.logging.XMLFormatter;;escape;;1
java.util.logging.XMLFormatter;;format;;1
java.util.logging.Logging;;setLoggerLevel;;1
java.util.logging.LoggingPermission;;<init>;;1
java.util.logging.LoggingProxyImpl;;getLevel;;1
java.util.logging.LoggingProxyImpl;;setLevel;;1
java.util.logging.LoggingProxyImpl;;isLoggable;;1
java.util.logging.LoggingProxyImpl;;log;;1
java.util.logging.LoggingProxyImpl;;log;;1
java.util.logging.LoggingProxyImpl;;log;;1
java.util.logging.LoggingProxyImpl;;getLevelName;;1
java.util.logging.MemoryHandler;;publish;;1
java.util.logging.MemoryHandler;;setPushLevel;;1
java.util.prefs.AbstractPreferences;;<init>;;1
java.util.prefs.AbstractPreferences;;get;;1
java.util.prefs.AbstractPreferences;;node;;1
java.util.prefs.AbstractPreferences;;node;;1
java.util.prefs.AbstractPreferences;;nodeExists;;1
java.util.prefs.AbstractPreferences;;nodeExists;;1
java.util.prefs.AbstractPreferences;;addPreferenceChangeListener;;1
java.util.prefs.AbstractPreferences;;addNodeChangeListener;;1
java.util.prefs.AbstractPreferences;;access$000;;1
java.util.prefs.Preferences;;nodeName;;1
java.util.prefs.Base64;;byteArrayToBase64;;1
java.util.prefs.Base64;;base64ToByteArray;;1
java.util.prefs.Base64;;base64toInt;;1
java.util.prefs.Base64;;main;;1
java.util.prefs.XmlSupport;;export;;1
java.util.prefs.XmlSupport;;putPreferencesInXml;;3
java.util.prefs.XmlSupport;;writeDoc;;1
java.util.prefs.XmlSupport;;ImportSubtree;;2
java.util.prefs.XmlSupport;;ImportPrefs;;2
java.util.prefs.XmlSupport;;exportMap;;1
java.util.prefs.XmlSupport;;importMap;;1
java.util.prefs.WindowsPreferences;;<init>;;1
java.util.prefs.WindowsPreferences;;openKey;;1
java.util.prefs.WindowsPreferences;;toJavaAlt64Name;;1
java.util.prefs.WindowsPreferences;;toWindowsName;;1
java.util.prefs.WindowsPreferences;;toWindowsAlt64Name;;1
java.util.prefs.WindowsPreferences;;toWindowsValueString;;1
java.util.prefs.WindowsPreferences;;stringToByteArray;;1
java.util.prefs.WindowsPreferences;;byteArrayToString;;1
java.util.regex.UnicodeProp;;forName;;1
java.util.regex.UnicodeProp;;forPOSIXName;;1
java.util.zip.Adler32;;update;;1
java.util.zip.Adler32;;update;;1
java.util.zip.Adler32;;access$000;;1
java.util.zip.DeflaterInputStream;;<init>;;2
java.util.zip.DeflaterInputStream;;read;;1
java.util.zip.GZIPInputStream;;readUByte;;1
java.util.zip.GZIPInputStream;;skipBytes;;1
java.util.zip.GZIPOutputStream;;writeShort;;1
java.util.zip.InflaterOutputStream;;<init>;;2
java.util.zip.InflaterOutputStream;;write;;1
