class name;;Method name;;number of detected pattern
org.jhotdraw.draw.FloatingTextArea;;createOverlay;;1
org.jhotdraw.draw.FloatingTextField;;createOverlay;;2
org.jhotdraw.draw.FloatingTextField;;setBounds;;1
org.jhotdraw.draw.FontSizeHandle;;trackStep;;2
org.jhotdraw.draw.FontSizeLocator;;locate;;1
org.jhotdraw.draw.GraphicalCompositeFigure;;basicSetBounds;;1
org.jhotdraw.draw.GraphicalCompositeFigure;;getAttribute;;1
org.jhotdraw.draw.GraphicalCompositeFigure;;applyAttributesTo;;1
org.jhotdraw.draw.GraphicalCompositeFigure;;writeAttributes;;1
org.jhotdraw.draw.GraphicalCompositeFigure;;readAttributes;;1
org.jhotdraw.draw.MoveHandle;;addMoveHandles;;1
org.jhotdraw.draw.MoveHandle;;trackEnd;;2
org.jhotdraw.draw.HandleMulticaster;;trackEnd;;1
org.jhotdraw.draw.HandleMulticaster;;trackStart;;1
org.jhotdraw.draw.HandleTracker;;mouseClicked;;1
org.jhotdraw.draw.HandleTracker;;mouseDragged;;1
org.jhotdraw.draw.HandleTracker;;mouseMoved;;1
org.jhotdraw.draw.HandleTracker;;mousePressed;;1
org.jhotdraw.draw.HandleTracker;;mouseReleased;;1
org.jhotdraw.draw.HorizontalLayouter;;calculateLayout;;2
org.jhotdraw.draw.HorizontalLayouter;;layout;;1
org.jhotdraw.draw.LabeledLineConnectionFigure;;add;;1
org.jhotdraw.draw.LabeledLineConnectionFigure;;add;;1
org.jhotdraw.draw.LabeledLineConnectionFigure;;basicAdd;;1
org.jhotdraw.draw.LabeledLineConnectionFigure;;remove;;1
org.jhotdraw.draw.LabelFigure;;figureRemoved;;1
org.jhotdraw.draw.LabelFigure;;remap;;1
org.jhotdraw.draw.TextFigure;;basicTransform;;1
org.jhotdraw.draw.TextFigure;;basicSetBounds;;1
org.jhotdraw.draw.TextFigure;;read;;1
org.jhotdraw.draw.TextFigure;;write;;1
org.jhotdraw.draw.TextFigure;;restoreTo;;1
org.jhotdraw.draw.TextTool;;mousePressed;;1
org.jhotdraw.draw.TextTool;;beginEdit;;1
org.jhotdraw.draw.TextTool;;getFieldBounds;;1
org.jhotdraw.draw.VerticalLayouter;;calculateLayout;;2
org.jhotdraw.draw.VerticalLayouter;;layout;;1
org.jhotdraw.draw.LocatorConnector;;read;;1
org.jhotdraw.draw.LocatorConnector;;write;;1
org.jhotdraw.draw.LocatorLayouter;;calculateLayout;;1
org.jhotdraw.draw.LocatorLayouter;;layout;;1
org.jhotdraw.draw.LocatorLayouter;;getLocator;;1
org.jhotdraw.draw.NullHandle;;addLeadHandles;;1
org.jhotdraw.draw.NullHandle;;draw;;1
org.jhotdraw.draw.QuadTreeDrawing;;basicAdd;;1
org.jhotdraw.draw.QuadTreeDrawing;;basicRemove;;1
org.jhotdraw.draw.QuadTreeDrawing;;draw;;1
org.jhotdraw.draw.QuadTreeDrawing;;sort;;1
org.jhotdraw.draw.QuadTreeDrawing;;draw;;1
org.jhotdraw.draw.QuadTreeDrawing;;figureAreaInvalidated;;1
org.jhotdraw.draw.QuadTreeDrawing;;figureChanged;;1
org.jhotdraw.draw.QuadTreeDrawing;;figureRequestRemove;;1
org.jhotdraw.draw.QuadTreeDrawing;;findFigureExcept;;1
org.jhotdraw.draw.QuadTreeDrawing;;findFiguresWithin;;1
org.jhotdraw.draw.QuadTreeDrawing;;bringToFront;;1
org.jhotdraw.draw.QuadTreeDrawing;;sendToBack;;1
org.jhotdraw.draw.QuadTreeDrawing;;undoableEditHappened;;1
org.jhotdraw.geom.QuadTree2DDouble;;add;;1
org.jhotdraw.geom.QuadTree2DDouble;;findIntersects;;1
org.jhotdraw.geom.QuadTree2DDouble;;findInside;;1
org.jhotdraw.geom.QuadTree2DDouble;;access$0;;1
org.jhotdraw.geom.QuadTree2DDouble;;access$1;;1
org.jhotdraw.draw.RelativeDecoratorLocator;;locate;;1
org.jhotdraw.draw.RotateHandle;;trackStart;;1
org.jhotdraw.draw.RotateHandle;;trackStep;;1
org.jhotdraw.draw.RoundRectRadiusHandle;;trackStep;;2
org.jhotdraw.draw.SelectAreaTracker;;mouseReleased;;1
org.jhotdraw.draw.SelectAreaTracker;;mouseDragged;;1
org.jhotdraw.draw.SelectAreaTracker;;mouseMoved;;1
org.jhotdraw.draw.SelectAreaTracker;;draw;;1
org.jhotdraw.draw.SlantedLiner;;lineout;;1
org.jhotdraw.draw.SlantedLiner;;read;;1
org.jhotdraw.draw.SlantedLiner;;write;;1
org.jhotdraw.draw.StickyChopConnector;;draw;;1
org.jhotdraw.draw.StickyChopConnector;;<init>;;1
org.jhotdraw.draw.StickyChopConnector;;chop;;1
org.jhotdraw.draw.StickyChopConnector;;read;;1
org.jhotdraw.draw.StickyChopConnector;;write;;1
org.jhotdraw.draw.TextAreaFigure;;basicSetBounds;;2
org.jhotdraw.draw.TextAreaFigure;;basicTransform;;1
org.jhotdraw.draw.TextAreaFigure;;drawText;;1
org.jhotdraw.draw.TextAreaFigure;;drawParagraph;;2
org.jhotdraw.draw.TextAreaFigure;;drawFill;;1
org.jhotdraw.draw.TextAreaFigure;;drawStroke;;1
org.jhotdraw.draw.TextAreaFigure;;readBounds;;1
org.jhotdraw.draw.TextAreaFigure;;writeBounds;;1
org.jhotdraw.draw.TextAreaFigure;;restoreTo;;1
org.jhotdraw.draw.TextAreaTool;;mousePressed;;1
org.jhotdraw.draw.TextAreaTool;;beginEdit;;1
org.jhotdraw.draw.TextAreaTool;;getFieldBounds;;1
org.jhotdraw.draw.action.AbstractSelectedAction;;access$0;;1
org.jhotdraw.draw.action.AbstractViewAction;;<init>;;1
org.jhotdraw.draw.action.AbstractViewAction;;access$0;;1
org.jhotdraw.draw.action.ColorAttributeIcon;;paintIcon;;1
org.jhotdraw.draw.action.ColorChooserAction;;actionPerformed;;1
org.jhotdraw.draw.action.ColorIcon;;paintIcon;;1
org.jhotdraw.draw.action.Colors;;shadow;;1
org.jhotdraw.draw.action.DefaultAttributeAction;;<init>;;1
org.jhotdraw.draw.action.DefaultAttributeAction;;access$0;;1
org.jhotdraw.draw.action.GenericListener;;create;;1
org.jhotdraw.draw.action.GenericListener;;create;;1
org.jhotdraw.draw.action.GenericListener;;getListenerMethod;;2
org.jhotdraw.draw.action.GenericListener;;getTargetMethod;;3
org.jhotdraw.draw.action.GenericListener;;raiseToPublicClass;;1
org.jhotdraw.draw.action.GenericListener;;raiseToPublicClass;;2
org.jhotdraw.draw.action.GroupAction;;ungroupFigures;;2
org.jhotdraw.draw.action.GroupAction;;groupFigures;;2
org.jhotdraw.draw.action.ImageBevelBorder;;<init>;;1
org.jhotdraw.draw.action.ImageBevelBorder;;paintBorder;;1
org.jhotdraw.draw.action.JPopupButton;;setAction;;1
org.jhotdraw.draw.action.JPopupButton;;updateFont;;1
org.jhotdraw.draw.action.JPopupButton;;add;;1
org.jhotdraw.draw.action.JPopupButton;;performAction;;1
org.jhotdraw.draw.action.JPopupButton;;showPopup;;1
org.jhotdraw.draw.action.JPopupButton;;access$0;;1
org.jhotdraw.draw.action.JPopupButton;;access$1;;1
org.jhotdraw.draw.action.VerticalGridLayout;;preferredLayoutSize;;1
org.jhotdraw.draw.action.VerticalGridLayout;;minimumLayoutSize;;1
org.jhotdraw.draw.action.VerticalGridLayout;;layoutContainer;;1
org.jhotdraw.draw.action.PaletteMenuItemUI;;getPreferredMenuItemSize;;1
org.jhotdraw.draw.action.PaletteMenuItemUI;;paint;;1
org.jhotdraw.draw.action.LineDecorationIcon;;paintIcon;;1
org.jhotdraw.draw.action.MoveToBackAction;;sendToBack;;2
org.jhotdraw.draw.action.MoveToBackAction;;access$0;;1
org.jhotdraw.draw.action.MoveToFrontAction;;bringToFront;;1
org.jhotdraw.draw.action.MoveToFrontAction;;access$0;;1
org.jhotdraw.draw.action.StrokeIcon;;paintIcon;;1
org.jhotdraw.draw.action.SwingWorker;;access$0;;1
org.jhotdraw.draw.action.SwingWorker;;access$1;;1
org.jhotdraw.draw.action.ToolBarButtonFactory;;addSelectionToolTo;;2
org.jhotdraw.draw.action.ToolBarButtonFactory;;addToolTo;;3
org.jhotdraw.draw.action.ToolBarButtonFactory;;addZoomButtonsTo;;1
org.jhotdraw.draw.action.ToolBarButtonFactory;;createZoomButton;;1
org.jhotdraw.draw.action.ToolBarButtonFactory;;createZoomButton;;1
org.jhotdraw.draw.action.ToolBarButtonFactory;;addAttributesButtonsTo;;1
org.jhotdraw.draw.action.ToolBarButtonFactory;;addColorButtonTo;;4
org.jhotdraw.draw.action.ToolBarButtonFactory;;addStrokeWidthButtonTo;;1
org.jhotdraw.draw.action.ToolBarButtonFactory;;addStrokeDecorationButtonTo;;1
org.jhotdraw.draw.action.ToolBarButtonFactory;;addStrokeDashesButtonTo;;1
org.jhotdraw.draw.action.ToolBarButtonFactory;;addStrokeTypeButtonTo;;1
org.jhotdraw.draw.action.ToolBarButtonFactory;;addStrokePlacementButtonTo;;1
org.jhotdraw.draw.action.ToolBarButtonFactory;;addFontButtonsTo;;1
org.jhotdraw.draw.action.ToolBarButtonFactory;;addAlignmentButtonsTo;;1
org.jhotdraw.draw.action.ToolBarButtonFactory;;createToggleGridButton;;1
org.jhotdraw.draw.action.UngroupAction;;ungroupFigures;;2
org.jhotdraw.draw.action.UngroupAction;;groupFigures;;2
org.jhotdraw.io.ExtensionFileFilter;;<init>;;1
org.jhotdraw.io.ExtensionFileFilter;;<init>;;1
org.jhotdraw.io.ExtensionFileFilter;;accept;;1
org.jhotdraw.io.ExtensionFileFilter;;makeAcceptable;;1
org.jhotdraw.samples.draw.DrawingPanel;;setDrawing;;1
org.jhotdraw.samples.draw.DrawingPanel;;addDefaultCreationButtonsTo;;1
org.jhotdraw.undo.UndoRedoManager;;addEdit;;1
org.jhotdraw.xml.DefaultDOMFactory;;addStorable;;1
org.jhotdraw.xml.DefaultDOMFactory;;getName;;1
org.jhotdraw.xml.DefaultDOMFactory;;getEnumName;;1
org.jhotdraw.xml.DefaultDOMFactory;;getEnumValue;;1
org.jhotdraw.samples.draw.DrawApplicationModel;;initProject;;2
org.jhotdraw.samples.draw.DrawApplicationModel;;addDefaultCreationButtonsTo;;1
org.jhotdraw.samples.draw.DrawProject;;access$0;;1
org.jhotdraw.samples.draw.DrawProject;;access$1;;1
org.jhotdraw.samples.net.NetApplicationModel;;initProject;;2
org.jhotdraw.samples.net.NetApplicationModel;;addCreationButtonsTo;;1
org.jhotdraw.samples.net.NetPanel;;setDrawing;;1
org.jhotdraw.samples.net.NetPanel;;addCreationButtonsTo;;1
org.jhotdraw.samples.net.NetProject;;access$0;;1
org.jhotdraw.samples.net.NetProject;;access$1;;1
org.jhotdraw.samples.net.NetProject;;access$2;;1
org.jhotdraw.samples.net.NetProject;;access$3;;1
org.jhotdraw.samples.net.figures.NodeFigure;;findConnector;;1
org.jhotdraw.samples.pert.PertApplicationModel;;initProject;;2
org.jhotdraw.samples.pert.PertApplicationModel;;addCreationButtonsTo;;1
org.jhotdraw.samples.pert.PertPanel;;setDrawing;;1
org.jhotdraw.samples.pert.PertPanel;;addCreationButtonsTo;;1
org.jhotdraw.samples.pert.PertProject;;access$0;;1
org.jhotdraw.samples.pert.PertProject;;access$1;;1
org.jhotdraw.samples.pert.figures.DependencyFigure;;canConnect;;2
org.jhotdraw.samples.pert.figures.DependencyFigure;;handleDisconnect;;2
org.jhotdraw.samples.pert.figures.DependencyFigure;;handleConnect;;2
org.jhotdraw.samples.pert.figures.TaskFigure;;applyAttributes;;1
org.jhotdraw.samples.pert.figures.TaskFigure;;read;;1
org.jhotdraw.samples.pert.figures.TaskFigure;;write;;1
org.jhotdraw.samples.pert.figures.SeparatorLineFigure;;basicSetBounds;;2
org.jhotdraw.samples.svg.SVGApplicationModel;;initProject;;2
org.jhotdraw.samples.svg.SVGApplicationModel;;addCreationButtonsTo;;1
org.jhotdraw.samples.svg.SVGApplicationModel;;addAttributesButtonsTo;;1
org.jhotdraw.samples.svg.figures.SVGPath;;drawFigure;;1
org.jhotdraw.samples.svg.figures.SVGPath;;drawFill;;1
org.jhotdraw.samples.svg.figures.SVGPath;;drawStroke;;1
org.jhotdraw.samples.svg.figures.SVGPath;;writePoints;;1
org.jhotdraw.samples.svg.figures.SVGPath;;readPoints;;1
org.jhotdraw.samples.svg.SVGPanel;;setDrawing;;1
org.jhotdraw.samples.svg.SVGPanel;;addCreationButtonsTo;;1
org.jhotdraw.xml.NanoXMLDOMOutput;;save;;1
org.jhotdraw.xml.NanoXMLDOMOutput;;writeStorable;;1
org.jhotdraw.samples.svg.figures.SVGLine;;write;;1
org.jhotdraw.samples.svg.figures.SVGText;;drawStroke;;1
org.jhotdraw.samples.svg.figures.SVGText;;write;;1
org.jhotdraw.samples.svg.figures.SVGText;;read;;1
org.jhotdraw.samples.svg.SVGProject;;access$0;;1
org.jhotdraw.samples.svg.SVGProject;;access$1;;1
org.jhotdraw.samples.svg.figures.SVGRect;;write;;1
org.jhotdraw.samples.svg.figures.SVGGroup;;read;;1
org.jhotdraw.samples.svg.figures.SVGGroup;;write;;1
org.jhotdraw.samples.svg.figures.SVGEllipse;;write;;1
org.jhotdraw.samples.svg.figures.SVGEllipse;;read;;1
org.jhotdraw.samples.svg.action.CombineAction;;ungroupFigures;;2
org.jhotdraw.samples.svg.action.CombineAction;;groupFigures;;3
org.jhotdraw.samples.svg.action.SplitAction;;ungroupFigures;;2
org.jhotdraw.samples.svg.action.SplitAction;;groupFigures;;3
org.jhotdraw.samples.svg.SVGDrawing;;read;;1
org.jhotdraw.samples.svg.SVGDrawing;;write;;1
org.jhotdraw.samples.svg.figures.SVGImage;;drawFill;;1
org.jhotdraw.samples.svg.figures.SVGImage;;drawStroke;;1
org.jhotdraw.samples.svg.figures.SVGImage;;restoreTo;;1
org.jhotdraw.samples.svg.SVGUtil;;getTransform;;1
org.jhotdraw.samples.svg.SVGUtil;;getDimension;;1
org.jhotdraw.samples.svg.SVGUtil;;getDimensionValue;;1
org.jhotdraw.samples.svg.SVGUtil;;getPath;;1
org.jhotdraw.samples.svg.SVGUtil;;setPath;;1
org.jhotdraw.samples.svg.SVGUtil;;toPathData;;1
org.jhotdraw.samples.svg.SVGUtil;;getInheritedAttribute;;2
org.jhotdraw.samples.svg.SVGUtil;;readAttributes;;1
org.jhotdraw.samples.svg.SVGUtil;;getColor;;1
org.jhotdraw.samples.svg.SVGUtil;;writeAttributes;;1
org.jhotdraw.util.prefs.ToolBarPrefsHandler;;<init>;;2
org.jhotdraw.xml.JavaxDOMInput;;getText;;2
org.jhotdraw.xml.JavaxDOMOutput;;save;;1
org.jhotdraw.xml.JavaxDOMOutput;;writeStorable;;1
org.jhotdraw.xml.JavaxDOMOutput;;addAttribute;;1
